name,year,cluster,type,x.coordinate,y.coordinate,location,lat,lng
ST/10/85,1985,BK79,SR,-2.18258541615,4.04215321479,STOCKHOLM,59.3508,18.0973
NL/450/88,1988,SI87,SR,-0.861131335278,2.50915620746,NETHERLANDS,52.08,4.27
VI/2/90,1990,BE89,SR,-2.69293766224,-0.467488158418,VICTORIA,48.4333,-123.35
LY/1149/91,1991,BE89,SR,-1.3590963578,-1.75750694681,LYON,45.77,4.83
MA/G252/93,1993,WU95,SR,2.67954223135,-6.42289139964,MADRID,40.4,-3.6834
NL/1/95,1995,BE92,SR,5.18290756029,-6.18172675322,NETHERLANDS,52.08,4.27
BA/1/79,1979,BK79,SR,-5.88467925462,6.67557382355,BANGKOK,13.75,100.5166
PH/2/82,1982,BK79,SR,-5.32298246321,6.74326194998,PHILIPPINES,14.6042,120.9822
WE/4/85,1985,BK79,SR,-1.71618098613,3.61709892694,WELLINGTON,-41.3,174.7833
VI/7/87,1987,SI87,SR,-1.77231673784,1.30109195786,VICTORIA,48.4333,-123.35
SI/2/87,1987,SI87,SR,0.0603700674211,3.16504060266,SICHUAN,30.86,104.18
NL/333/85,1985,BK79,SR,-3.23089630983,5.61853825886,NETHERLANDS,52.08,4.27
CO/2/86,1986,BK79,SR,-2.14081494585,3.30220372416,COLORADO,38.7,-106
SH/11/87,1987,SI87,SR,0.740835441941,3.32938800998,SHANGHAI,31.2165,121.4365
NL/620/89,1989,SI87,SR,-0.776274638929,1.18651524415,NETHERLANDS,52.08,4.27
GU/54/89,1989,SI87,SR,1.14222543445,2.43536575172,GUIZHOU,26.65,106.63
BE/353/89,1989,BE89,SR,-0.837154233455,-0.858400203457,BEIJING,39.9289,116.3883
SD/9/93,1993,BE92,SR,3.70002740987,-3.9059413348,SHANGDONG,36.6,117.23
OS/2352/93,1993,BE92,SR,3.9926048133,-4.16582542743,OSLO,59.9167,10.75
GD/25/93,1993,BE92,SR,5.79574889076,-7.26878360641,GUANGDONG,23.11,113.32
JO/33/94,1994,BE92,SR,5.21453813008,-6.83797078918,JOHANNESBURG,-26.17,28.03
GE/A9509/95,1995,WU95,SR,3.28126913237,-5.80918010889,GENEVA,46.21,6.14
FI/338/95,1995,WU95,SR,4.12253609609,-6.68087782738,FINLAND,60.1756,24.9341
LY/2279/95,1995,WU95,SR,2.9415909343,-7.69892678134,LYON,45.77,4.83
SP/1/96,1996,WU95,SR,-0.766885436087,-5.36414648518,SINGAPORE,1.293,103.8558
BR/8/96,1996,WU95,SR,0.996388660774,-7.4117411969400004,BRISBANE,-27.455,153.0351
AU/10/97,1997,SY97,SR,-2.02493978563,-9.25874073989,AUCKLAND,-36.8481,174.763
NL/5/98,1998,WU95,SR,1.12694127228,-8.13859662436,NETHERLANDS,52.08,4.27
MW/10/99,1999,SY97,SR,-2.68197338249,-10.8908047422,MOSCOW,55.7522,37.6155
NL/1/02,2002,SY97,SR,-1.77672913928,-9.84123079158,NETHERLANDS,52.08,4.27
PM/2007/99,1999,SY97,SR,-2.85414310147,-11.0801984975,PANAMA,8.968,-79.533
NL/126/01,2001,SY97,SR,-2.10158988598,-10.0567801906,NETHERLANDS,52.08,4.27
NL/118/01,2001,SY97,SR,-2.18884197313,-10.2250843109,NETHERLANDS,52.08,4.27
NL/18/94,1994,BE92,SR,2.19542932067,-8.3559513458,NETHERLANDS,52.08,4.27
FU/411/02,2002,FU02,SR,-1.49866400303,-15.0684529463,FUJIAN,26.03,119.68
NL/88/03,2003,SY97,SR,-2.39409037081,-11.4075007945,NETHERLANDS,52.08,4.27
NL/22/03,2003,FU02,SR,-1.69232833374,-13.6487486767,NETHERLANDS,52.08,4.27
NL/124/01,2001,SY97,SR,-2.72024961314,-11.0409791778,NETHERLANDS,52.08,4.27
HK/107/71,1971,HK68,SR,6.97912058658,16.7332908909,HONGKONG,22.33,114.17
